"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Singapore","SGP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4962.46355685131","5189.73214285714","5429.3223631585","5825.34818941504","5501.73761946134","5790.34395039483","6223.11827956989","6848.60436893204","7642.09741550696","8569.35128518972","9613.46478946564","10610.4879549434","11802.6853744657","12812.4031007752","13371.8270696923","13702.6871740476","14524.7023939301","15306.4550810648","16298.5214140041","17631.718061674","19169.9893742401","20246.2852890141","20753.1477827412","22237.800631914","23740.0268865513","23559.9463003256","23898.8970769814","26084.2175747417","28295.0260496088","30267.6548952012","31972.3267649711","33153.8590844325","34308.808808499","37286.2475633558","40145.0052763225","41748.120162088","43080.2919548948","45123.8106678595","42659.0561805535","44741.8776206368","47948.4404602214","46173.4523727819","47545.0616027491","50439.8970940691","54703.739010393","57365.0616232223","60604.3352459976","63376.1198134768","61214.3746864278","59467.6007749661","66909.5591415895","69682.1452217032","71026.9693551189","73266.6847188508","75169.533234218","76502.9714533075","78030.786033093","81485.8489095199","83940.5917275616","84101.8842763189","79816.4974646519",
"Solomon Islands","SLB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","17176.3175016265","16311.3458013698","15516.268954072","15606.9545815231","15150.8806925247","14236.2816531074","13796.7392785672","14539.6362825103","14316.4189628987","14518.3201878182","14429.135310018","14869.9580087349","16290.7116277378","16468.2872804498","17304.5153790874","18520.5802781149","18296.857790034","17629.0401528429","17368.7362747055","16815.5740154186","14028.3280627143","12567.5493986305","11893.8805881029","12341.8401131056","12831.7802459497","13215.0715656774","13536.0413730601","13821.466961167","14297.7475634032","14326.9757095551","15187.7104010336","15881.1645694912","15753.525660623","16150.0641486779","15882.0192853091","15678.1340102432","16163.0381087373","16582.551137525","16792.370752509","16564.1268338855","15455.4375012739",
"Sierra Leone","SLE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","999397.478855628","1002454.28776085","1032011.14373614","1033073.02201524","1084350.20389829","1142953.36875545","1142633.4691838","1123144.15811318","1125370.19240843","1198942.68403888","1277841.7503798","1296697.8478787","1282642.94117482","1285259.1802487","1303065.54671069","1297312.64303668","1264246.63225461","1237745.59213475","1240019.86876246","1267540.11874432","1299523.92806362","1307783.75159817","1340881.12231524","1283786.68471159","1304736.78576447","1203688.74657583","1183913.82370551","1231338.05996502","1111545.86454046","1093922.17260862","1113470.63487048","1132085.17033856","917040.222350667","933674.533219834","919567.618648748","847149.85935023","860267.01409339","805480.849146367","811215.958976456","780745.72153746","810492.385981673","731999.7358263","885923.806459018","924617.765369229","943376.087997873","948919.191696798","957848.908897215","1007315.83417103","1036775.24582223","1046098.23367319","1077481.11013468","1119762.59241246","1261066.50326715","1488730.76249549","1522590.36758925","1182868.53542063","1227633.53502038","1252068.42505108","1267836.22122916","1310900.18477688","1256219.52404323",
"El Salvador","SLV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","2601.46051115536","2709.3477746667","2777.85946856195","2790.14592263933","2810.53605569456","2818.38743602192","2851.82056312321","2950.18071608149","3017.94163024446","3103.82986576959","3121.96031557291","3207.9285823391","3353.62398818064","3461.73077727707","3254.92682312879","2821.7336232656","2486.10112540851","2294.47329184452","2296.87883461532","2295.99935473955","2279.38332894077","2253.78144524813","2280.70934064092","2293.77116136066","2285.85722339009","2364.71364285763","2367.65186187687","2499.13269638262","2608.84726247879","2696.11671589431","2790.32148657873","2782.81009141919","2841.90734957942","2891.43466343232","2930.11601356001","2941.42265617968","2947.66823896267","2976.62003519207","3007.0147437261","3018.82973889742","3086.05342521072","3205.63284668951","3251.14992114068","3320.61541151189","3237.66198882111","3291.81191669886","3402.71991269074","3483.14230283739","3545.01445561784","3589.04288461991","3657.65967164897","3732.31885970992","3797.27444238715","3869.12411964976","3950.89214463357","3618.72535248291",
"San Marino","SMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38323.9844897037","40743.3615135377","43955.6390700416","44391.8426802622","46265.0082680279","45820.7630878438","46952.1375301985","48441.7110082233","48970.1268585459","50212.1640735502","53112.9439936145","52211.3425773806","46228.7104622871","43144.0376669549","39014.3737166324","35759.8978288633","34988.019905388","34334.1125041741","34773.5776344521","35341.3054400385","35255.7905008868","35680.663808959","36441.6797454462","",
"Somalia","SOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","17745.4205859504","16811.7961156665","17625.1590476008","17736.0067618419","16293.3318690106","14988.7651473945","15961.425821035","16468.6854489155","16372.3626212178","15742.442866524","16187.2496768101","16479.8698106214","18105.7082032489","17586.4724977837","13897.8514577265","16925.3342576641","15192.284580369","16692.3667985941","15469.1387928375","13727.8377019405","12376.5579957008","12615.5024741538","12936.6666012918","11785.4105787423","12211.5361582581","13139.7039389179","13402.6037132737","13828.0832313869","13470.9415993146","13205.876139433","12844.5440182121","","","","","","","","","","","","","","","","","","","","","","","5745711.52808723","5723857.5376167","5761750.55371781","5765766.38372266","5684281.40549263","5679766.57828352","5679746.83904058","5436303.52453816",
"Serbia","SRB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302631.378439069","321907.733393683","346076.186918161","358997.125299544","326343.811158054","347463.062504041","372003.361661256","396103.513069127","414364.145827516","452829.104358919","479309.961107515","505776.941427652","540533.780103146","573540.486260143","560114.315266063","566481.719101697","582598.178432449","581442.42657774","601179.626506044","594407.955261959","608144.817552485","631748.041531684","648464.005396491","681325.534141704","714093.374810212","710885.590855189",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3078.42615691641","3090.26500892887","3134.500837788","2891.04686901587","1515.18027916336","1674.1622187478","1697.87361905135","1491.89101517527","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12906.9114396242","12972.6293658867","13553.7555267445","13768.242311495","14395.1089717537","15298.8841881293","15357.6979741066","16146.427694861","16091.0602295923","16736.8976337791","17080.1350523789","17254.623289489","17738.7096774194","18548.0209679809","18914.7744423107","19335.8614513264","19705.3253237785","19906.3862352629","19966.519102712","20197.1400020989",
"Suriname","SUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","12341.8551525347","12582.7071984423","12730.0924466622","13096.0273188196","13584.8553166488","14813.9155302984","17176.9350630924","18728.2041455261","19649.7809003451","20137.374334083","20436.45795898","21158.4900902562","21107.168931956","20897.6441850791","21169.312577195","21909.3209923384","23922.9148367212","26385.1657744444","28090.9280632458","27866.1215702293","25364.0690565373","27118.6806358442","25923.3353390604","24819.1486726311","24184.6988496696","24406.4756793318","24240.2632568482","22325.6235115167","23581.5685914414","24064.2574944156","22522.6676699098","22691.6962974739","22368.2000569911","20510.1889775865","20862.8816028508","20544.0723739876","20455.2654380236","21337.5756354222","21559.0449257528","21004.0756908922","21191.7956820235","21820.9874851127","22168.9661534998","23289.8388184599","24975.5655105457","25797.3784534126","26977.0153547301","28029.2709410843","28855.2784641243","29384.4625494325","30552.108301068","31973.5688802402","32465.5442432108","33048.6102588432","32774.7585697067","31325.1158930922","29482.2113605826","29649.3783534122","30820.1400378828","30870.557637827","26157.1695469407",
"Slovak Republic","SVK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5995.8339428194","6086.55635686594","6438.83683969436","6795.17601551213","7229.68994638551","7643.9835780752","7944.89674086859","7928.38666276255","8031.73926275628","8308.26584855138","8686.07948205215","9169.76782185643","9655.79474636467","10294.3329250427","11168.1354775143","12374.2599944703","13052.9125620697","12324.3725036694","13035.8140737482","13389.6968055626","13620.4652766053","13696.5245272235","14044.6941663872","14706.9488722024","15001.2556165779","15425.7650712454","15966.6940284436","16345.5764943629","15555.1073518175",
"Slovenia","SVN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11965.6771892865","12356.6634885962","12998.1142583219","13453.6828033905","14161.0039106526","14637.6459645286","15084.6977500678","15594.1710578432","16046.1208989379","16734.8774068458","17340.4023246491","18278.4283769535","19445.2481069033","20095.940466508","18411.8364303228","18578.0532202015","18699.1864453346","18167.4367416422","17956.05482261","18434.9668764973","18828.2322872785","19414.9852642222","20332.3993364267","21147.0586249828","21669.0442614748","20355.8262694715",
"Sweden","SWE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","139388.790159494","146615.567450949","152019.238154737","159218.777872285","168813.395569504","173621.639614821","175573.128732727","180094.79476879","185601.542919462","193533.62430711","205711.413598322","206230.700907125","210328.342710809","218297.540703945","224626.389851415","229447.440975134","231033.469159307","226539.574430955","229837.387480955","238142.900532189","241700.120004366","242508.454116296","245396.18508148","249947.094338562","260282.069979326","265466.300839267","271977.585563576","280162.880915058","286014.812560059","291655.571717954","291595.02642591","286295.242576771","281323.35248447","273916.647483455","282665.423036428","292251.36822629","296395.271212594","305321.283074887","318309.487746772","331570.193931411","346816.636269911","350900.408724859","357444.259121443","364342.327038079","378651.166043682","387921.48730859","403732.061157392","414531.904576386","409461.890961651","388369.433183686","407992.492316695","417861.783833214","412341.819955808","413718.979219466","420521.528736782","434777.949923596","438239.418487295","443477.02625392","446903.229750254","448455.946640916","432680.938377788",
"Eswatini","SWZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","9453.78909266297","10444.8136060489","10696.718441971","11326.3190107127","11626.3452893984","12845.5777684844","12186.98084957","11924.9131522039","11697.8113342076","11668.0186727103","12684.542197696","14051.2120833566","13732.0784615091","13421.9505238364","13760.9290030211","13795.7883037205","14962.9056977691","16575.0154280997","17090.0602759979","18699.0932976664","21970.9637254795","21753.5001366432","21892.55428232","22045.923312448","22079.8094360868","22665.4847243741","23071.5559710885","23345.2108953972","23549.6581360557","23898.6792139663","24045.3606012142","24102.9813300605","25024.2632873233","25900.1519364565","26747.4569978963","28234.0107221697","29766.4039494448","30891.1885184976","30928.5565570866","31189.3952690499","32148.3126588852","32650.3592719973","34179.2994436131","35252.5310463425","35308.7411942408","35792.0092424355","35862.5767284204","36237.5838365303","36722.6566831592","37158.8660024579","36171.5326551271",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45336.7720077107","47037.5851538642","50115.1487961717","49044.4572748268","47015.5981096512","46392.4638450312","45210.3850611719","44135.9470089319","40956.1203078819","38177.7410856853","","",
"Seychelles","SYC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18530.9832134293","17137.6017160577","18092.2505789928","19425.8300867717","20066.6529942576","19361.4568421053","21509.0884823097","21092.7070184929","22143.2980013298","21622.7518380598","22998.6828358209","26110.9589542006","27097.2228667297","29102.3992828517","28949.805823567","29187.0471564461","33258.1746661378","30552.0603372932","36797.5526950925","42245.1488370609","40082.6875958331","36345.1393769033","35728.0160837098","35159.9129556229","36529.1252684766","40265.3730611244","39944.3931639554","39970.2754784741","41970.5141444259","46392.7190712334","49395.332844174","50087.248541291","53428.4739199864","55569.1735983281","53675.2442557779","52455.2002549665","54233.1274454637","60011.8935837246","63795.0219415062","63725.207063798","64115.3295287868","62604.3792024827","61455.7087060903","58495.8927773281","57039.3404061837","61888.766323107","66315.8829787234","72854.0684204956","69713.4182805097","68672.8218286788","70758.6053247187","78372.8456902368","78586.283591724","81791.0515959043","84156.3655469083","86364.1165073486","89104.6832916125","92264.4324572478","92601.434447407","93207.6824583867","82507.9726188784",
"Syrian Arab Republic","SYR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23015.1506915689","24706.8303538433","29796.4122746942","26357.4850351733","27883.4716800302","27607.286953599","24666.0108401445","25830.9055756596","25913.2714438539","29757.9384869395","27671.5277305377","29395.635167335","35513.4243842928","31381.731946927","37641.2027931202","43482.7955940478","46646.389565777","44532.5559148317","46817.0544409885","46890.5252946053","50715.7414540461","53604.465530311","52816.2780418313","51691.9957556466","47880.8756356718","49112.1885503989","45174.5198796867","44591.3373984055","48963.1098012606","43243.4138030911","45179.7511571433","47344.9744448086","52205.9913090024","53382.0443515457","55879.6805501973","57465.6434345816","58332.4280737864","57734.3729695635","59723.3721813679","56110.4314277165","56255.3535475652","57925.6144151258","60201.1683836487","59412.7441902236","62042.2760777295","63974.9726515368","64713.3649228824","65583.8088118088","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22004.1533067634","21345.0259782194","21159.9343563758","22588.3209408838","24719.2473387254","26091.796597188","25059.5592197435","26078.4957655242","27088.0688066188","19560.1115760112",
"Chad","TCD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","290329.846475418","288735.473971242","298280.179359008","287760.975896288","275095.816082848","271490.472122923","261635.688732103","258835.346599251","252898.98896087","265072.669839329","264429.124263642","252757.101236679","249694.595089762","223344.953633558","229033.487011484","244256.569219345","246440.212636507","247085.543618906","241272.897397731","185879.270240211","171091.163374665","169186.617775791","174254.606067581","196813.459198446","195771.909775795","231985.94938572","216076.363777736","204463.451634667","228651.603238429","232165.464423711","215401.738900767","226426.593119959","236863.217268094","193350.555467956","206131.535688315","201860.478756616","199478.095659976","203662.68628988","210347.924241958","201558.01413591","192561.16397352","207022.438926077","216104.993144645","238538.564546097","306941.883205967","347234.96849939","337438.009941932","336851.462830898","335787.712727998","338551.151698656","371817.250567974","359816.955063294","378792.13575426","387188.490724926","400480.921446399","398515.665576805","362023.816244002","340560.317900778","338261.805069956","338971.020033885","326157.084490985",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","274563.527188506","304695.823381246","313206.460856821","325037.155601432","364696.621747577","409603.846041859","431624.143279289","435380.500771292","436026.058890497","462085.933496943","455696.323495801","441071.580288527","461627.952776113","467737.536264314","479257.433370942","479989.7611052","459846.13504358","481295.308024733","522457.664856559","483009.566689525","537523.581577119","502799.101798517","467609.877008819","426021.552953442","433387.522085028","441692.103937258","434017.540466319","422573.584205458","437323.883701841","442572.390065716","430294.646938707","417473.024603906","392432.712205252","326316.113902866","366868.069939135","385758.689929946","408017.229954905","452412.845348351","428028.956234507","425070.816218728","409412.090122801","401517.883931252","406095.978100411","422525.383228863","407896.331897556","378892.889237389","378727.071837647","364320.978812505","368958.850336806","378961.97080932","391379.532154801","405418.918421129","420605.367777051","434704.185216825","448618.891567821","462387.797821053","475952.309681873","484483.422433219","496303.568406769","510885.868841015","507509.659987991",
"Thailand","THA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13777.3697013214","14090.8049323371","14708.7683189112","15415.8142993431","15981.2927607326","16777.3126825115","18093.8513554294","19077.0125046464","20026.1589654092","20721.176504181","22423.2168531383","22852.5526719504","23162.0315979628","24833.002637652","25254.9230152389","25837.5257874494","27562.9543306898","29574.7779456258","31896.2764165621","32893.5588787061","33884.9945233152","35179.7360582502","36363.1840570373","37691.2863519021","39141.0135890355","40226.2166893239","41688.4763214418","44839.4085093295","49922.5985197714","55124.0365154169","60428.1811021695","64826.929039985","69365.9320190223","74411.9423276579","79629.0123485623","85238.0617022419","89062.8318320631","85590.6825868363","78108.6296145352","80744.5673431118","83465.6351737693","85543.3630803289","90052.4376082552","95807.587024153","101135.354350144","104692.586111979","109231.690495459","114525.560883082","115890.942835954","114512.510043469","122514.950212391","122952.581548203","131240.463300524","134157.334062333","134895.629592756","138564.980713901","142791.279035097","148244.01283997","153968.429140018","157012.219402521","147086.12085809",
"Tajikistan","TJK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","955.079156952017","956.977301353778","914.913551763141","1009.33623158732","916.479652309805","887.888382078768","807.00543417479","562.367800759293","462.505128888636","358.48908528695","309.313739265467","253.847297565657","254.330001798463","263.887682821517","269.524388920699","287.420437367456","309.864319277804","337.541452973699","368.102131757764","398.652405720409","417.409922469385","438.030245905073","462.831321369109","489.195239783387","497.588499925048","518.481475070333","544.543096875391","572.20175195985","600.443014463667","625.686407132198","647.443919868172","675.37649296047","705.677687727963","740.905829973848","776.936501497743","793.458792015888",
"Turkmenistan","TKM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.82733006389","3912.77578127773","3650.18532477641","4810.17853526813","4461.24921751045","3685.93940833003","3637.73905832493","2932.15334724144","2661.06856223893","2786.71240445992","2430.59650411871","2568.75153082252","2957.31262369482","3084.5210543191","3184.68810958249","3161.06687652846","3232.33017995804","3359.58005662292","3756.53149799396","4120.68042462195","4519.99140887473","5115.5010418851","5349.31030702564","5750.43797082527","6485.01952812444","7076.52644143612","7655.23710973663","8289.33875855145","8671.16822271212","9050.88529169141","9479.65313033908","9906.96622503675","10369.4865607141","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940.948996230068","1074.30588073421","978.981011142312","932.935139529727","912.785925141657","918.374182267643","862.203363317156","932.101008502607","1019.04232216693","1101.16561139212","1184.13705502521","1230.77561595251","1282.02854010849","1286.16919624586","1319.32339464189","1332.79185551378","1351.65756436743","1271.19926644467","1233.28535657249","1435.7281613462","1285.60831648264",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","5030.96114540796","5257.05529254648","5355.55175578344","5445.34097516334","5796.10660354514","5907.26756344863","6068.35035899581","5936.90467082024","5943.96655341767","5808.93137734233","6170.27813067627","6175.77517348372","6396.03583239148","6699.96970931386","7176.86304338766","7284.05372557574","7346.1566326161","7494.59066738118","7737.69992305719","7766.6778955105","8015.29822708718","8357.9673409208","8502.10460784609","8245.56349412258","8195.48995124272","8118.4625518611","8071.98397301539","8389.41518997137","7913.97056700386","7971.11395351074","8549.38585140694","8688.72352437315","8798.76287241569","9042.5804024826","9170.60825560627","9738.13313823003","9976.94260896845","9890.80514346069","9839.64707120779","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","29665.1391546882","33170.4800041609","33513.5320541286","34895.3637325933","37113.9920349121","36997.6047674918","38185.4230173611","38712.0506580455","40487.6801804852","41309.5869449676","42399.5589125325","42374.6665820856","44250.7444010909","44348.3660720055","45368.3287717749","45380.563068162","47619.7799857556","51258.2150113629","55624.3910399484","56813.1141569923","61785.663014648","63602.8707203615","64956.216861327","57341.3097924796","53247.7126944639","50390.5481914473","48199.2067168472","45571.0881258555","43435.1013026998","42765.3627813255","43117.0148271619","44170.0883893035","48330.2282311179","47739.7110014836","49208.3444375352","50892.8099186733","54378.6293474518","58363.1285927238","63011.7989314409","67948.3926682475","72452.4866255932","75207.5044018411","80821.6631564112","92035.2443664671","98847.5994775659","104468.197458228","117716.648855478","122757.29596087","126341.647717028","120201.225508566","123520.353967642","122416.081890164","123174.803355706","125093.151551147","123166.514599545","124264.776711045","116687.948209991","112670.693467046","112276.152451971","110469.121536034","101488.326827397",
"Tunisia","TUN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","1592.51256777518","1614.49803328812","1583.16022314823","1710.19346902721","1752.27457862602","1794.10328794256","1940.4596728545","2235.07458892699","2172.00455952281","2295.76425724347","2405.28585206911","2536.64551276579","2564.02881574498","2666.02598480106","2772.22656951907","2901.60610852772","2978.79522508133","2880.84996409773","2930.17279553581","3012.66768648396","3098.4556980677","2977.15184412999","3101.22164993904","3032.72878189285","3016.83849219332","3184.64451782825","3236.22038405757","3413.49460839543","3416.03638681236","3457.01891052503","3477.25315054683","3668.67843883921","3815.67615056286","3949.96790700012","4143.92582082005","4296.75103289983","4420.9021622099","4444.27312782025","4618.62720433669","4868.93997552253","4996.57061825242","5209.91674419831","5503.62847970092","5676.4334084695","5787.36160884829","5928.85636391075","5757.43594784969","5934.7535303102","6043.18069955406","6154.83953776463","6161.56993890224","6170.11923804988","6217.24191796028","6310.12270169404","6305.34067465141","5702.64645155635",
"Turkey","TUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4458.77776551898","4402.2297084202","4536.93462497665","4831.2213165109","4974.86567202277","4994.97804797444","5424.66134472624","5548.35128364147","5785.738875133","5880.59277310896","5927.85144385746","6109.923995404","6408.15737890452","6460.9204167694","6662.71635821872","6975.81742550248","7530.65204917267","7613.16047687705","7556.32199232811","7342.52978255616","7002.89517193617","7177.75106349055","7266.02601984369","7457.41100879115","7785.82658351831","7947.60178954143","8336.14127023986","8953.19713750806","8993.28737495333","8859.61932635761","9513.73133643009","9421.70903689138","9734.90797296867","10312.3713413933","9675.49385243876","10273.1672734539","10857.3810620141","11496.4597482522","11589.1280035526","11038.5764785043","11626.0645112485","10795.0513709265","11322.9650840658","11804.4680658481","12782.5901864069","13748.9153225931","14521.693090789","15073.2251787945","15015.5063905548","14110.3847784493","15086.7678901951","16521.5169755414","17032.5443182672","18167.7435751652","18743.3141922294","19554.548779067","19875.7250876348","21027.3771531252","21327.8404735773","21242.2420304581","21382.3070827002",
"Tuvalu","TUV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.06958473625","2414.98779676059","2456.1800219539","2533.78290189254","2774.72729236419","2624.81178748118","2463.30363851025","2706.5180102916","3124.72138876982","3071.90710616438","3026.54386712095","3048.09031441232","3249.04617950589","3098.42657342657","3011.01205551616","2860.68820646194","2886.93417671477","3039.9256287308","3252.06010664081","3078.65168539326","2963.88176028895","3155.1571616789","3000.80975428146","3107.77951884966","3114.08001458124","3360.21263176863","3421.18945868946","3519.57765068192","3563.66797044763","3861.00386100386","3984.05698778833",
"Tanzania","TZA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1070021.25513996","1076672.5151747","1116376.58494795","1102287.42791071","1071599.00355987","1048577.85759084","1031592.61472567","1037624.79555504","1056507.53350566","1067583.93029712","1081883.48833218","1108265.07817464","1130194.36817606","1167972.52283989","1217309.54994451","1262761.91131873","1319744.43871791","1378992.62801897","1428347.42022073","1482640.10546291","1523131.65110673","1558060.02252268","1609323.71524402","1682538.38883802","1706796.72481964","1768879.2828325","1832235.01834944","1887705.94229732","1957867.65301558","2029206.8350128","2076996.35012651","2133302.87232476","2113188.41084664",
"Uganda","UGA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","1161041.87081685","1190224.44114722","1148714.48250419","1074382.41445817","1042004.204671","1045650.66873749","1092397.14032319","1121491.4896665","1153409.31105156","1176841.76095915","1177195.66093414","1234359.96879117","1272425.91460517","1375977.13677017","1456591.20463512","1486865.89698307","1515338.77178944","1590184.66437026","1591757.37859944","1623550.0787241","1710737.52703959","1764459.07930268","1825495.31677063","1880566.69967661","2018710.93845173","2120630.80161709","2233693.96529294","2311238.17804065","2364961.12279437","2506034.16184213","2520735.06073724","2528063.19468824","2569544.78250563","2609944.57531654","2636527.24954944","2636070.80872235","2696190.13322371","2779411.68911967","2766871.5802912",
"Ukraine","UKR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","77398.0160390024","79033.1015268461","81694.5499680737","76336.2648003544","69769.2058980202","62821.1991624225","53854.4471666871","41709.5165211262","36911.4332496001","33516.3315164382","32808.4824526728","32474.016845317","32716.0396001933","34996.7892712983","38621.5435325837","41036.7767460879","45307.9353043043","51180.9437257219","53102.7050087558","57440.5251832177","62172.2662032187","63950.0824383765","54754.4541349246","57080.263865805","60416.8556458761","60710.8160660826","60832.9613805761","60136.4719768693","54457.3010743144","55899.3585779741","57530.0409153971","59792.6369886348","62074.2192425165","59981.711405867",
"Upper middle income","UMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","195427.188480196","197726.360363596","192206.373750641","190251.326421286","192681.96594638","192590.102902773","196423.399480463","187367.446495441","189209.328676091","198852.888139832","202423.450009426","201306.096558307","198426.180510661","198926.138504139","204542.011149739","216546.788306679","224181.834314914","226203.820332928","236804.524062419","249750.913455192","262558.073356747","264905.047029965","237499.826380965","211722.240998042","207959.916768389","209659.592471931","226690.05230293","243290.065005118","245353.695361405","246464.765796389","245528.626365921","252426.738624313","270478.79744197","275633.152334336","293540.009321653","287215.799520823","301078.779281655","324537.944680349","337049.844198802","328820.002206768","321334.666693175","308449.098067612","284550.590551063","287047.863425301","301609.571709771","324079.504690079","336996.528089979","358356.894613736","383099.41641586","398228.970592977","428077.942489342","448886.004174624","463386.181845086","483379.396336146","497420.288792124","497570.859987931","504186.966241733","510529.280970249","511088.606669778","511036.480824189","479434.883455148",
